EGID,Official Building No,Building Status,Building Category,Building Class,Date of Construction,Year of Demolition,Surface Area of Building,Number of Floors,Heating Device Info,Record Modification Info
173240,N/A,1007,1020,1110,N/A,1999,N/A,2,"heatGeneratorHeating: 7436, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173241,N/A,1007,1020,1110,N/A,1999,N/A,2,"heatGeneratorHeating: 7436, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173242,N/A,1007,1020,1110,N/A,1999,N/A,2,"heatGeneratorHeating: 7436, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173243,N/A,1007,1020,1110,N/A,1999,N/A,2,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173259,68918,1007,1020,1110,1946,2015,47,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173260,68919,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173261,68920,1007,1020,1110,1946,2015,46,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173262,68921,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173263,68922,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173264,68923,1007,1020,1110,1946,2015,46,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173265,68924,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173266,68925,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173267,68917,1007,1020,1110,1946,2015,48,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173278,68943,1007,1020,1110,1947,2015,52,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173279,68944,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173280,68945,1007,1020,1110,1947,2015,51,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173281,68946,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173282,68947,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173283,68948,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173284,68942,1007,1020,1110,1947,2015,52,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173285,68949,1007,1020,1110,1947,2015,52,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173286,68950,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173287,68951,1007,1020,1110,1947,2015,51,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173288,68952,1007,1020,1110,1947,2015,51,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173289,68953,1007,1020,1110,1947,2015,50,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173290,68954,1007,1020,1110,1947,2015,51,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173291,68955,1007,1020,1110,1947,2015,62,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173294,69787,1007,1020,1122,1950,2011,160,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-02-21"
173296,69788,1007,1020,1122,1950,2011,157,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-09-26"
173297,69789,1007,1020,1122,1950,2011,76,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-02-21"
173302,67741,1007,1020,1122,1938,2017,90,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173307,68926,1007,1020,1110,1946,2015,47,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173308,68927,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173309,68928,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173310,68929,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173311,68930,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173312,68931,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173313,68932,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173314,68933,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173315,68934,1007,1020,1110,1946,2015,45,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173316,68935,1007,1020,1110,1946,2015,47,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
173317,70415,1007,1020,1122,1951,2011,239,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-09-26"
173325,69791,1007,1020,1122,1950,2011,161,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-02-21"
173326,69795,1007,1020,1122,1950,2013,160,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173327,69792,1007,1020,1122,1950,2011,160,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-02-21"
173328,69796,1007,1020,1122,1950,2013,157,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173329,69797,1007,1020,1122,1950,2013,76,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173330,69793,1007,1020,1122,1950,2011,160,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-02-21"
173331,69794,1007,1020,1122,1950,2011,160,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-09-26"
173345,67384,1007,1020,1110,1926,2013,58,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173346,69798,1007,1020,1121,1950,2013,76,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173347,69799,1007,1020,1122,1950,2013,160,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173348,69800,1007,1020,1122,1950,2013,163,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173349,69801,1007,1020,1122,1950,2013,154,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173350,69802,1007,1020,1122,1950,2013,160,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
173353,69536,1007,1020,1122,1949,2010,177,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173354,69537,1007,1020,1122,1949,2010,180,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173355,69540,1007,1020,1122,1949,2008,177,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173356,69541,1007,1020,1122,1949,2008,178,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173358,67532,1007,1020,1110,1930,2018,50,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2023-07-11"
173384,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173385,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173386,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173387,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173388,69545,1007,1020,1121,1949,2007,177,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173389,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173390,69546,1007,1020,1121,1949,2007,186,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173391,69547,1007,1020,1121,1949,2007,178,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173393,70900,1007,1020,1110,1956,2012,126,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-10-20"
173395,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173396,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173397,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173398,N/A,1007,1020,1122,1950,2005,N/A,3,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
173420,70813,1007,1020,1122,1955,2018,205,7,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173421,70814,1007,1020,1122,1955,2018,201,7,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173422,70815,1007,1020,1122,1955,2018,206,7,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173798,SW03560,1007,1020,1122,1971-01,2024,171,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 859, revisionDate: 2020-11-09","createDate: 2001-11-29, updateDate: 2024-02-02"
173799,SW03560,1007,1020,1122,1971-01,2024,168,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 859, revisionDate: 2020-11-09","createDate: 2001-11-29, updateDate: 2024-02-02"
173955,67355,1007,1020,1110,1925,2017,48,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-04-27"
173956,67354,1007,1020,1122,1925,2017,47,4,"heatGeneratorHeating: 7430, energySourceHeating: 7540, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2018-02-13"
173957,67352,1007,1020,1110,1925-12,2012,48,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-10-05"
173958,67351,1007,1020,1110,1925-12,2012,47,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-10-05"
173978,68104,1007,1020,1122,1944,2018,194,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173979,68102,1007,1020,1122,1944,2018,192,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173980,68103,1007,1020,1122,1944,2018,188,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173981,68100,1007,1020,1122,1944,2018,192,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173982,68101,1007,1020,1122,1944,2018,192,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173983,68899,1007,1020,1122,1946,2018,177,4,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
173984,68898,1007,1020,1122,1946,2018,163,5,"heatGeneratorHeating: 7460, energySourceHeating: 7580, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
